position,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season,mvp,opoy,dpoy,allpro
LB,97,63,2,0,0,0,3,0,0,0,0,1
ILB,3,6,0,0,0,0,0,1,0,0,0,0
S,77,28,12,0,5,0,0,0,0,0,0,0
ILB,17,14,0,0,0,0,0,0,0,0,0,0
DT,10,12,0,0,0,0,0,0,0,0,0,0
DT,16,10,0,3,0,0,0,4,0,0,0,0
DE,63,12,32,0,2,1,5,6,0,0,0,0
ILB,30,18,0,0,0,0,5,0,0,0,0,0
CB,13,1,0,0,2,0,0,1,0,0,0,0
FS,4,0,0,0,0,0,0,1,0,0,0,0
DT,55,18,38,0,0,0,1,6,0,0,0,1
DT,16,4,0,0,0,0,0,1,0,0,0,0
S,50,36,0,0,4,0,2,0,0,0,0,1
S,1,0,0,0,0,0,0,10,0,0,0,0
CB,39,7,0,0,6,0,0,11,0,0,0,0
CB,3,0,0,0,0,0,0,1,0,0,0,0
CB,38,18,0,0,2,0,2,13,0,0,0,0
NT,12,7,5,0,0,1,1,3,0,0,0,0
DT,16,15,0,0,0,0,0,2,0,0,0,0
S,37,21,2,0,2,0,0,14,0,0,0,0
CB,2,0,0,0,0,0,0,0,0,0,0,0
DE,18,13,14,0,0,0,0,0,0,0,0,0
DE,28,8,11,0,0,0,0,5,0,0,0,0
OLB,42,20,30,0,0,0,4,2,0,0,0,0
LB,6,1,3,0,0,0,4,4,0,0,0,0
DE,13,6,3,0,0,0,0,2,0,0,0,0
DE,13,8,6,0,0,0,2,12,0,0,0,0
S,68,34,4,0,8,2,2,7,0,0,0,0
CB,21,17,3,0,0,0,0,9,0,0,0,0
CB,7,1,0,0,2,0,0,14,0,0,0,0
DT,57,45,22,0,0,0,2,0,0,0,0,1
DT,37,21,27,0,1,0,8,6,0,0,0,0
S,62,19,0,0,9,5,3,0,0,0,0,0
CB,39,11,0,0,6,0,0,9,0,0,0,0
DT,38,11,11,0,0,0,2,13,0,0,0,0
DE,69,21,19,0,1,0,6,1,0,0,0,1
S,27,23,0,0,4,0,0,2,0,0,0,0
DE,43,35,27,0,0,0,13,6,0,0,0,0
LB,55,14,38,0,0,0,0,1,0,0,0,0
OLB,21,8,0,0,0,0,0,12,0,0,0,0
S,49,16,0,0,2,2,0,0,0,0,0,0
DT,12,9,3,0,1,0,1,0,0,0,0,0
DE,11,3,3,0,0,0,2,9,0,0,0,0
DE,44,27,25,0,0,0,4,7,0,0,0,0
CB,18,7,0,0,0,0,2,12,0,0,0,0
OLB,11,11,0,0,0,0,0,7,0,0,0,0
DT,50,44,18,0,0,3,9,6,0,0,0,0
MLB,29,15,4,0,3,0,2,12,0,0,0,0
S,43,28,3,0,4,0,0,1,0,0,0,0
DE,95,31,54,0,0,3,10,16,0,0,0,1
DT,22,30,15,0,0,0,0,1,0,0,0,0
CB,48,7,0,0,6,0,0,13,0,0,0,1
DT,5,9,7,0,0,0,0,7,0,0,0,0
DT,48,24,29,0,0,0,0,10,0,0,0,0
DE,19,3,13,0,0,2,7,11,0,0,0,0
DE,57,18,47,0,0,0,10,2,0,0,0,1
DT,34,14,2,0,0,0,4,2,0,0,0,0
CB,47,3,0,0,0,0,2,1,0,0,0,0
DE,35,10,21,0,0,0,2,1,0,0,0,0
DT,62,36,32,0,1,0,4,3,0,0,0,0
CB,27,5,0,0,0,0,0,8,0,0,0,0
DE,52,29,19,0,0,0,5,12,0,0,0,0
DT,29,4,12,0,1,0,4,1,0,0,0,0
SS,13,8,0,0,0,0,0,1,0,0,0,0
DE,36,19,21,0,2,0,0,0,0,0,0,0
LB,19,6,7,0,2,0,0,1,0,0,0,0
LB,7,6,0,0,0,0,0,3,0,0,0,0
DE,5,0,0,0,0,0,0,0,0,0,0,0
DE,5,4,0,0,0,0,0,0,0,0,0,0
LB,16,14,10,0,0,0,2,0,0,0,0,0
S,37,19,0,0,4,0,2,3,0,0,0,0
DT,7,8,3,0,0,0,0,12,0,0,0,0
DE,25,25,10,0,0,0,6,6,0,0,0,0
LB,16,31,0,0,0,0,0,6,0,0,0,0
DE,34,1,14,3,0,0,4,0,0,0,0,0
DE,53,16,20,0,0,0,0,5,0,0,0,0
LB,91,46,8,0,0,0,4,2,0,0,0,0
DE,6,2,0,0,0,0,0,1,0,0,0,0
CB,46,8,0,0,0,0,0,14,0,0,0,0
ILB,3,1,0,0,0,0,0,0,0,0,0,0
S,54,13,0,0,4,2,2,2,0,0,0,0
LB,89,58,15,0,0,0,2,0,0,0,0,1
S,36,5,0,0,2,0,0,4,0,0,0,0
LB,22,9,3,0,0,0,2,11,0,0,0,0
CB,2,0,0,0,0,0,0,1,0,0,0,0
FS,12,7,0,0,0,0,0,3,0,0,0,0
CB,11,5,0,0,0,0,0,4,0,0,0,0
CB,44,8,4,0,2,0,0,3,0,0,0,0
DT,16,18,7,0,1,0,0,10,0,0,0,0
SS,1,0,0,0,0,0,0,14,0,0,0,0
CB,47,20,0,0,9,0,0,0,0,0,0,0
OLB,1,0,0,0,0,0,0,2,0,0,0,0
LB,23,7,15,0,0,0,4,13,0,0,0,0
CB,43,15,0,0,4,0,8,2,0,0,0,0
S,1,1,0,0,0,0,0,4,0,0,0,0
DT,25,15,4,0,1,0,2,11,0,0,0,0
OLB,8,2,0,0,0,0,0,1,0,0,0,0
LB,85,23,0,0,2,0,4,0,0,0,0,0
CB,57,11,0,0,4,0,2,1,0,0,0,0
DT,3,2,0,0,0,0,0,13,0,0,0,0
DT,5,3,4,0,0,0,0,13,0,0,0,0
LB,28,14,0,0,0,0,0,0,0,0,0,0
LB,51,37,6,0,2,0,0,13,0,0,0,0
DE,49,9,40,5,0,0,8,6,0,0,0,0
OLB,36,16,0,0,0,0,0,6,0,0,0,0
DT,18,12,8,0,0,0,3,3,0,0,0,0
S,0,3,0,0,0,0,0,5,0,0,0,0
OLB,10,4,0,0,2,0,0,0,0,0,0,0
S,51,12,0,0,2,0,4,0,0,0,0,0
LB,6,4,0,0,0,0,2,8,0,0,0,0
LB,1,0,0,0,0,0,0,3,0,0,0,0
FS,57,30,4,0,5,1,0,3,0,0,0,0
DT,3,8,0,0,0,0,0,2,0,0,0,0
CB,44,15,0,0,4,0,0,9,0,0,0,0
LB,78,50,4,0,2,0,0,4,0,0,0,0
MLB,36,13,5,0,0,0,2,7,0,0,0,0
FS,3,2,0,0,0,0,0,11,0,0,0,0
S,72,15,2,0,6,0,3,14,0,0,0,0
S,30,15,3,0,0,0,4,0,0,0,0,0
LB,78,38,8,0,4,0,2,17,0,0,0,0
S,32,11,0,0,2,0,0,11,0,0,0,0
LB,2,0,0,0,0,0,0,2,0,0,0,0
SS,50,13,0,0,0,0,0,5,0,0,0,0
SS,18,15,0,0,0,0,0,13,0,0,0,0
DT,38,61,11,0,0,0,3,0,0,0,0,1
CB,34,5,0,0,0,0,0,2,0,0,0,0
LB,4,3,0,0,0,0,0,8,0,0,0,0
LB,15,5,0,0,0,0,0,2,0,0,0,0
CB,17,3,0,0,2,0,0,2,0,0,0,0
CB,25,8,4,0,0,0,0,11,0,0,0,0
S,20,15,0,0,0,0,0,10,0,0,0,0
DE,8,2,0,0,0,0,0,6,0,0,0,0
OLB,0,1,0,0,0,0,0,5,0,0,0,0
SS,3,1,0,0,0,0,0,17,0,0,0,0
DT,1,2,0,0,0,0,0,12,0,0,0,0
CB,57,25,0,0,2,0,3,0,0,0,0,0
DE,73,15,27,0,3,0,17,0,0,0,0,0
DE,18,13,0,0,0,0,0,0,0,0,0,0
LB,94,41,0,0,0,0,0,0,0,0,0,0
S,54,27,0,0,7,0,0,6,0,0,0,0
LB,83,31,8,0,2,0,2,6,0,0,0,1
DE,74,18,29,0,1,1,15,8,0,0,0,0
OLB,19,23,4,0,0,0,0,0,0,0,0,0
DE,14,15,6,0,0,0,2,0,0,0,0,0
LB,102,89,20,0,2,0,2,0,0,0,0,1
DE,19,3,4,0,0,0,0,0,0,0,0,0
DE,2,3,0,0,0,0,0,0,0,0,0,0
DT,5,8,0,0,0,0,0,2,0,0,0,0
DE,0,3,0,0,0,0,0,3,0,0,0,0
CB,55,13,0,0,14,2,0,3,0,0,0,0
DT,3,3,0,0,0,0,0,6,0,0,0,0
LB,81,33,7,0,2,0,6,13,0,0,0,0
DE,25,5,4,0,2,0,0,8,0,0,0,0
CB,9,4,0,0,0,0,0,1,0,0,0,0
DT,41,12,16,0,1,0,0,0,0,0,0,0
CB,55,21,0,0,7,0,4,5,0,0,0,0
ILB,2,0,0,0,0,0,0,15,0,0,0,0
LB,45,34,4,0,0,1,6,10,0,0,0,0
CB,4,3,0,0,0,0,0,1,0,0,0,0
CB,33,13,0,0,0,0,0,0,0,0,0,0
DE,9,11,2,0,0,0,2,2,0,0,0,0
DE,27,11,11,0,0,0,9,3,0,0,0,0
CB,19,5,0,0,0,0,1,0,0,0,0,0
CB,6,4,0,0,0,0,0,0,0,0,0,0
LB,68,23,45,0,2,0,1,0,0,0,0,0
LB,25,7,1,0,0,0,1,8,0,0,0,0
S,69,26,4,0,4,0,0,0,0,0,0,0
DE,30,13,12,0,1,0,1,9,0,0,0,0
DE,42,28,15,0,0,0,8,7,0,0,0,0
S,45,18,0,0,9,0,0,2,0,0,0,0
LB,3,4,0,0,0,0,0,3,0,0,0,0
S,14,4,0,0,0,0,0,0,0,0,0,0
CB,8,3,0,0,0,0,2,0,0,0,0,0
CB,8,7,0,0,0,0,0,0,0,0,0,0
CB,28,1,0,0,2,2,0,5,0,0,0,0
CB,47,11,0,0,10,0,0,14,0,0,0,0
OLB,44,38,0,0,1,0,0,0,0,0,0,0
FS,0,1,0,0,0,0,0,1,0,0,0,0
CB,38,12,0,0,6,0,0,5,0,0,0,0
LB,86,30,20,0,2,2,8,9,0,0,0,0
LB,95,73,15,0,2,0,4,17,0,0,0,1
DT,53,11,27,0,0,0,1,10,0,0,0,0
S,14,12,0,0,0,0,0,14,0,0,0,0
LB,40,29,5,0,0,0,1,1,0,0,0,0
MLB,1,4,0,0,0,0,0,1,0,0,0,0
DE,75,15,41,0,1,0,17,1,0,0,0,0
DE,51,24,26,0,2,0,0,2,0,0,0,0
ILB,43,17,11,0,0,3,4,14,0,0,0,0
DE,40,35,23,0,0,0,6,0,0,0,0,0
S,74,25,8,0,0,0,0,6,0,0,0,0
LB,70,43,8,0,0,0,3,6,0,0,0,0
LB,35,19,0,0,0,0,0,1,0,0,0,0
DE,23,16,15,0,0,0,0,0,0,0,0,0
LB,41,12,4,0,2,0,4,10,0,0,0,0
DT,15,6,0,0,0,0,0,9,0,0,0,0
DT,31,17,18,0,0,0,0,0,0,0,0,0
DE,66,24,30,0,0,0,4,0,0,0,0,1
LB,2,1,0,0,0,0,0,10,0,0,0,0
DT,49,21,26,0,0,0,4,3,0,0,0,0
DT,61,23,27,0,0,0,6,1,0,0,0,0
CB,21,7,0,0,4,0,0,4,0,0,0,0
LB,38,37,12,5,0,0,4,0,0,0,0,0
LB,98,30,4,0,4,0,0,11,0,0,0,0
CB,25,5,0,0,2,0,0,0,0,0,0,0
CB,47,15,4,0,6,0,2,0,0,0,0,0
DT,17,15,5,0,0,0,3,0,0,0,0,0
CB,49,12,0,0,3,0,0,10,0,0,0,0
DE,74,32,36,0,0,0,2,0,0,0,0,1
CB,0,1,0,0,0,0,0,3,0,0,0,0
CB,5,1,0,0,2,0,0,3,0,0,0,0
ILB,9,5,0,0,0,0,2,9,0,0,0,0
S,8,4,0,0,2,0,0,1,0,0,0,0
LB,13,7,0,0,0,0,0,0,0,0,0,0
LB,2,2,0,0,0,0,0,0,0,0,0,0
DE,4,6,2,0,0,0,2,9,0,0,0,0
LB,61,51,0,0,2,0,2,14,0,0,0,0
CB,29,8,0,0,2,0,0,4,0,0,0,0
DT,14,13,0,0,0,0,2,8,0,0,0,0
CB,53,8,0,0,0,0,4,14,0,0,0,0
DT,1,0,0,0,0,0,0,14,0,0,0,0
CB,4,1,0,0,0,0,0,1,0,0,0,0
DT,30,6,0,0,0,0,0,1,0,0,0,0
LB,14,10,0,0,0,0,0,6,0,0,0,0
S,13,10,0,0,0,0,0,0,0,0,0,0
LB,7,4,0,0,0,0,2,2,0,0,0,0
S,7,4,0,0,2,0,0,0,0,0,0,0
S,3,7,0,0,0,0,0,0,0,0,0,0
LB,7,4,3,0,0,0,0,15,0,0,0,0
CB,28,5,0,0,4,2,0,13,0,0,0,0
DE,19,8,8,0,0,0,0,4,0,0,0,0
LB,10,1,0,0,2,0,0,14,0,0,0,0
DE,36,17,10,0,0,0,2,0,0,0,0,0
S,63,20,3,0,4,0,4,10,0,0,0,0
CB,46,3,4,0,4,0,2,0,0,0,0,0
DT,27,35,14,0,0,3,4,0,0,0,0,0
DE,5,6,3,0,0,0,0,4,0,0,0,0
DT,6,4,0,0,0,0,0,0,0,0,0,0
DT,0,3,0,0,0,0,0,0,0,0,0,0
SS,4,0,0,0,0,0,0,6,0,0,0,0
DE,38,9,18,3,1,0,4,0,0,0,0,0
SS,1,4,0,0,0,0,0,5,0,0,0,0
NT,22,17,0,0,1,0,0,13,0,0,0,0
S,46,17,3,0,7,0,0,0,0,0,0,0
LB,3,0,2,0,0,0,0,3,0,0,0,0
DT,5,2,2,0,0,0,2,3,0,0,0,0
DT,12,8,2,0,0,0,0,3,0,0,0,0
OLB,5,1,0,0,0,0,0,6,0,0,0,0
S,28,9,0,0,0,0,0,7,0,0,0,0
CB,65,10,0,0,8,2,0,4,0,0,0,0
DT,8,5,0,0,0,0,0,6,0,0,0,0
DT,16,8,11,0,0,0,0,2,0,0,0,0
LB,0,3,3,0,0,0,0,7,0,0,0,0
S,76,20,0,0,4,0,1,2,0,0,0,0
S,30,20,0,0,0,0,4,13,0,0,0,0
S,14,5,0,0,2,0,0,0,0,0,0,0
CB,55,15,4,0,4,0,0,0,0,0,0,0
DE,8,10,8,0,1,0,7,15,0,0,0,0
CB,10,2,0,0,0,0,0,3,0,0,0,0
CB,1,1,0,0,0,0,0,3,0,0,0,0
S,14,1,4,0,2,0,0,5,0,0,0,0
LB,13,6,0,0,0,0,0,2,0,0,0,0
CB,16,2,0,0,0,0,0,3,0,0,0,0
OLB,4,4,2,0,0,0,0,16,0,0,0,0
SS,26,17,0,0,2,0,1,0,0,0,0,0
S,86,23,8,0,0,0,4,3,0,0,0,0
S,33,18,0,0,2,2,0,5,0,0,0,0
S,3,0,0,0,0,0,0,10,0,0,0,0
CB,5,6,3,0,0,0,0,9,0,0,0,0
DE,29,19,26,0,0,0,5,0,0,0,0,0
LB,74,28,14,0,0,0,2,2,0,0,0,0
S,21,5,0,0,2,0,2,0,0,0,0,0
OLB,17,14,2,0,0,0,2,0,0,0,0,0
LB,58,36,9,0,4,0,4,7,0,0,0,0
DT,46,20,12,0,0,0,2,16,0,0,0,0
DE,3,1,2,0,0,0,3,7,0,0,0,0
MLB,7,1,3,0,0,0,4,9,0,0,0,0
LB,6,5,0,0,0,0,0,7,0,0,0,0
LB,75,51,0,0,4,2,2,0,0,0,0,0
DT,10,13,3,0,0,0,0,1,0,0,0,0
CB,23,4,0,0,2,0,0,2,0,0,0,0
S,80,20,4,0,4,0,2,0,0,0,0,0
CB,54,11,0,0,5,0,0,0,0,0,0,0
LB,58,23,10,0,0,0,4,4,0,0,0,0
LB,30,19,4,0,4,0,2,4,0,0,0,0
DE,1,0,0,0,0,0,0,10,0,0,0,0
S,26,23,0,0,0,0,0,11,0,0,0,0
LB,35,16,8,0,0,0,0,16,0,0,0,0
DE,39,24,14,0,0,0,4,6,0,0,0,0
DT,59,27,22,0,1,0,3,4,0,0,0,0
DT,10,9,0,0,0,0,0,11,0,0,0,0
DT,28,12,17,0,1,3,6,14,0,0,0,0
DE,12,9,0,0,0,0,0,3,0,0,0,0
S,37,3,4,0,2,0,3,16,0,0,0,0
LB,16,17,3,0,0,0,6,1,0,0,0,0
CB,2,2,0,0,0,0,0,9,0,0,0,0
CB,2,0,0,0,0,0,0,9,0,0,0,0
S,69,25,4,0,7,0,2,4,0,0,0,0
CB,49,14,0,0,6,0,0,6,0,0,0,0
CB,5,1,0,0,0,0,0,9,0,0,0,0
LB,10,2,4,0,0,0,0,10,0,0,0,0
LB,6,1,4,0,0,0,0,10,0,0,0,0
SS,45,12,4,0,2,0,0,4,0,0,0,0
OLB,34,16,4,0,2,0,4,0,0,0,0,0
DT,4,1,0,0,0,0,0,0,0,0,0,0
DT,2,1,0,0,0,0,0,0,0,0,0,0
OLB,0,3,0,0,0,0,0,18,0,0,0,0
DE,18,5,16,0,0,0,6,1,0,0,0,0
DT,27,10,11,0,0,0,4,1,0,0,0,0
DT,38,20,4,0,1,0,0,2,0,0,0,0
DT,20,6,10,0,0,0,6,0,0,0,0,0
LB,8,4,0,0,0,0,0,5,0,0,0,0
DE,12,3,7,0,0,0,4,4,0,0,0,0
DE,1,0,1,0,0,0,1,4,0,0,0,0
CB,3,3,0,0,2,0,0,12,0,0,0,0
CB,2,3,0,0,0,0,0,10,0,0,0,0
LB,104,46,0,0,4,0,2,1,0,0,0,0
CB,50,12,0,0,4,2,0,0,0,0,0,0
ILB,30,10,0,0,0,0,4,14,0,0,0,0
ILB,27,5,0,0,0,0,0,14,0,0,0,0
S,58,14,3,0,4,0,0,8,0,0,0,0
S,95,35,3,0,0,0,3,9,0,0,0,0
CB,4,1,0,0,0,0,0,6,0,0,0,0
S,34,13,0,0,2,0,2,0,0,0,0,0
S,51,15,0,0,2,0,2,7,0,0,0,0
DE,12,1,12,0,0,0,5,2,0,0,0,0
CB,2,3,0,0,0,0,0,3,0,0,0,0
LB,3,1,0,0,0,0,0,1,0,0,0,0
SS,1,0,0,0,0,0,0,12,0,0,0,0
CB,31,6,7,0,2,0,6,2,0,0,0,0
S,67,12,6,0,6,0,2,4,0,0,0,0
CB,33,6,0,0,0,0,2,4,0,0,0,0
DT,53,28,7,0,0,0,2,14,0,0,0,0
CB,54,8,0,0,10,2,2,15,0,0,0,0
DE,24,8,4,0,1,0,0,0,0,0,0,0
DT,28,9,4,0,0,0,0,15,0,0,0,0
SS,1,0,0,0,0,0,0,8,0,0,0,0
OLB,0,0,0,0,0,0,0,6,0,0,0,0
S,52,8,4,0,7,3,5,0,0,0,0,0
DT,34,22,4,0,0,0,0,7,0,0,0,0
CB,3,1,0,0,0,0,0,0,0,0,0,0
ILB,92,47,0,0,6,0,2,16,0,0,0,1
LB,13,5,4,0,0,0,0,6,0,0,0,0
DT,8,2,2,0,0,0,0,1,0,0,0,0
LB,52,22,0,0,2,0,2,0,0,0,0,0
ILB,0,2,0,0,0,0,0,14,0,0,0,0
LB,10,8,4,0,0,0,0,3,0,0,0,0
DE,1,9,3,0,0,0,0,0,0,0,0,0
CB,1,0,0,0,0,0,0,2,0,0,0,0
DE,4,4,0,0,0,0,0,1,0,0,0,0
DE,2,3,0,0,0,0,2,1,0,0,0,0
DT,1,4,0,0,0,0,0,3,0,0,0,0
OLB,1,0,0,0,0,0,0,5,0,0,0,0
DE,32,9,0,0,1,1,2,8,0,0,0,0
CB,0,4,3,0,0,0,0,1,0,0,0,0
DT,10,7,0,0,0,0,0,15,0,0,0,0
DE,57,14,31,0,1,0,0,0,0,0,0,0
CB,3,5,0,0,0,0,0,1,0,0,0,0
CB,2,0,0,0,0,0,0,5,0,0,0,0
DT,33,8,8,0,1,0,0,7,0,0,0,0
LB,16,5,7,0,0,0,0,1,0,0,0,0
NT,4,2,0,0,0,0,0,6,0,0,0,0
DT,4,4,4,0,0,0,0,0,0,0,0,0
CB,43,3,0,0,2,0,4,12,0,0,0,0
CB,45,21,0,0,0,0,0,0,0,0,0,0
CB,20,4,0,0,0,0,4,9,0,0,0,0
DE,86,26,38,0,3,2,17,0,0,0,0,0
DT,7,8,0,0,0,0,0,18,0,0,0,0
LB,6,1,4,0,0,0,0,2,0,0,0,0
CB,65,14,3,0,6,0,6,2,0,0,0,0
DT,14,18,7,0,0,0,0,4,0,0,0,0
LB,0,1,0,0,0,0,0,3,0,0,0,0
LB,3,0,0,0,0,0,0,3,0,0,0,0
CB,6,3,0,0,0,0,0,4,0,0,0,0
DE,1,0,0,0,0,0,0,3,0,0,0,0
S,12,7,0,0,0,0,2,10,0,0,0,0
DE,5,4,4,0,0,0,0,3,0,0,0,0
SS,2,0,0,0,0,0,0,13,0,0,0,0
CB,9,5,0,0,0,0,0,3,0,0,0,0
LB,1,0,0,0,0,0,0,2,0,0,0,0
S,38,16,4,0,4,0,0,0,0,0,0,0
DT,21,17,3,0,0,0,0,1,0,0,0,0
CB,17,2,0,0,0,0,0,0,0,0,0,0
DE,26,13,7,0,0,0,2,3,0,0,0,0
DT,0,3,0,0,0,0,0,5,0,0,0,0
DT,20,10,10,0,0,0,0,10,0,0,0,0
LB,5,4,0,0,0,0,0,1,0,0,0,0
DT,3,0,0,0,0,0,0,2,0,0,0,0
LB,4,1,0,0,0,0,0,3,0,0,0,0
ILB,11,10,0,0,0,0,0,10,0,0,0,0
CB,35,4,4,0,4,0,2,1,0,0,0,0
DT,40,15,20,0,3,0,0,6,0,0,0,0
LB,61,82,4,0,0,1,2,10,0,0,0,0
DT,17,7,4,0,0,0,2,0,0,0,0,0
S,19,11,0,0,0,0,0,9,0,0,0,0
LB,22,6,12,0,0,0,5,0,0,0,0,0
CB,44,12,0,0,1,1,0,0,0,0,0,0
DT,14,3,8,0,0,0,0,1,0,0,0,0
DT,1,1,0,0,0,0,0,7,0,0,0,0
S,58,35,0,0,4,0,1,0,0,0,0,0
CB,16,0,0,0,0,0,0,9,0,0,0,0
DT,11,11,4,0,0,0,0,3,0,0,0,0
CB,57,15,3,0,8,0,2,0,0,0,0,0
DE,4,4,0,0,0,0,1,9,0,0,0,0
CB,10,1,0,0,2,0,0,0,0,0,0,0
LB,33,33,5,0,1,0,6,0,0,0,0,0
DE,18,23,0,0,0,0,0,1,0,0,0,0
DT,30,11,10,0,0,0,0,0,0,0,0,0
LB,8,3,5,0,0,0,0,1,0,0,0,0
LB,45,35,8,0,0,0,2,1,0,0,0,0
DE,13,1,8,0,0,0,0,3,0,0,0,0
CB,22,4,4,0,0,0,0,1,0,0,0,0
S,49,16,8,0,4,0,0,15,0,0,0,0
CB,11,2,0,0,2,0,0,1,0,0,0,0
LB,78,35,8,0,2,0,2,2,0,0,0,0
LB,7,0,4,0,0,0,0,3,0,0,0,0
DT,6,0,0,0,0,0,0,7,0,0,0,0
CB,21,3,0,0,2,0,1,0,0,0,0,0
DT,20,7,8,0,0,0,0,0,0,0,0,0
LB,66,41,0,0,8,0,4,1,0,0,0,1
DE,56,17,41,0,0,0,4,0,0,0,0,0
S,43,14,4,0,2,0,0,1,0,0,0,0
DE,60,24,36,0,0,0,10,4,0,0,0,0
DE,21,6,15,0,0,0,0,13,0,0,0,0
LB,2,5,0,0,0,0,0,8,0,0,0,0
LB,117,21,3,0,4,0,0,3,0,0,0,0
FS,31,13,4,0,0,0,0,7,0,0,0,0
MLB,1,0,0,0,0,0,0,5,0,0,0,0
DE,6,9,2,0,0,0,2,0,0,0,0,0
CB,3,0,0,0,0,0,0,6,0,0,0,0
S,62,27,3,0,10,0,2,0,0,0,0,0
CB,13,3,0,0,3,0,0,2,0,0,0,0
DE,33,15,20,0,2,0,7,10,0,0,0,0
S,2,0,0,0,2,0,0,13,0,0,0,0
SS,49,18,0,0,2,0,2,3,0,0,0,0
DT,14,8,0,0,0,0,0,0,0,0,0,0
FS,11,6,0,0,0,0,0,1,0,0,0,0
LB,42,47,7,0,0,0,0,0,0,0,0,0
LB,41,23,0,0,1,0,0,3,0,0,0,0
CB,6,1,0,0,0,0,0,0,0,0,0,0
DE,18,5,0,0,0,0,0,0,0,0,0,0
DE,15,18,4,0,2,0,2,0,0,0,0,0
LB,108,55,11,0,0,0,0,3,0,0,0,0
DE,71,12,24,0,1,0,6,0,0,0,0,1
LB,70,41,14,0,6,3,9,0,0,0,0,0
LB,65,29,0,0,0,0,0,6,0,0,0,0
LB,17,5,12,0,0,0,2,10,0,0,0,0
CB,35,6,2,0,5,4,2,2,0,0,0,0
CB,29,13,0,0,0,0,0,5,0,0,0,0
DT,68,22,33,0,1,0,8,1,0,0,0,0
S,51,20,4,0,0,0,2,7,0,0,0,0
S,43,12,4,0,4,0,0,6,0,0,0,0
CB,46,10,0,0,0,0,2,3,0,0,0,0
SS,1,0,0,0,0,0,0,1,0,0,0,0
DT,11,7,4,0,0,0,0,0,0,0,0,0
S,23,15,1,0,2,1,1,1,0,0,0,0
DE,14,3,4,0,0,0,2,0,0,0,0,0
DE,48,13,18,0,2,0,5,0,0,0,0,0
LB,34,16,15,0,0,0,4,2,0,0,0,0
LB,64,37,3,0,0,0,3,16,0,0,0,0
CB,1,0,0,0,0,0,0,1,0,0,0,0
CB,19,4,0,0,0,0,0,4,0,0,0,0
LB,2,0,0,0,0,0,0,2,0,0,0,0
CB,1,0,0,0,0,0,0,1,0,0,0,0
CB,47,7,0,0,6,0,0,15,0,0,0,0
CB,18,4,0,0,0,0,0,10,0,0,0,0
LB,47,16,0,0,2,0,0,14,0,0,0,0
DT,17,9,11,0,0,0,0,4,0,0,0,0
CB,32,3,0,0,4,0,0,0,0,0,0,0
LB,88,61,20,0,0,0,2,0,0,0,0,1
LB,83,42,13,0,2,2,4,7,0,0,0,0
S,20,6,0,0,2,0,0,0,0,0,0,0
DE,2,2,0,0,0,0,0,10,0,0,0,0
DT,21,12,3,0,2,0,0,0,0,0,0,0
DE,2,0,0,0,0,0,0,10,0,0,0,0
LB,15,15,13,0,2,0,0,10,0,0,0,0
DE,66,29,52,5,1,2,6,4,0,0,0,0
DE,40,27,28,0,0,0,0,0,0,0,0,0
S,50,10,0,0,0,0,2,4,0,0,0,0
DT,4,1,0,0,1,1,0,2,0,0,0,0
DE,16,10,4,0,1,0,5,18,0,0,0,0
LB,58,32,0,0,0,0,0,0,0,0,0,0
DT,33,28,12,0,0,0,0,0,0,0,0,0
S,54,11,0,0,0,0,4,1,0,0,0,0
S,35,14,6,0,3,0,2,0,0,0,0,0
DT,43,16,12,0,0,0,0,5,0,0,0,0
CB,47,24,0,0,9,0,0,0,0,0,0,0
LB,4,5,0,0,0,0,0,4,0,0,0,0
DE,6,4,0,0,0,0,0,0,0,0,0,0
S,40,5,0,0,0,0,2,13,0,0,0,0
DT,3,0,0,0,0,0,2,4,0,0,0,0
DT,19,10,3,0,0,0,0,0,0,0,0,0
DT,15,14,7,0,0,0,0,6,0,0,0,0
CB,19,2,0,0,0,0,0,5,0,0,0,0
S,1,0,0,0,0,0,0,2,0,0,0,0
CB,6,3,0,0,0,0,0,6,0,0,0,0
LB,4,3,0,0,0,0,0,19,0,0,0,0
ILB,47,18,6,0,0,0,0,7,0,0,0,0
LB,1,1,0,0,0,0,0,4,0,0,0,0
DT,5,2,0,0,0,0,0,16,0,0,0,0
LB,9,8,0,0,2,0,0,9,0,0,0,0
LB,10,0,0,0,0,0,0,1,0,0,0,0
LB,41,22,4,0,0,0,0,0,0,0,0,0
,2,1,0,0,0,0,0,11,0,0,0,0
CB,30,9,0,0,0,0,0,16,0,0,0,0
DT,4,3,3,0,0,0,0,5,0,0,0,0
CB,8,0,0,0,0,0,0,7,0,0,0,0
S,24,11,0,0,0,0,0,1,0,0,0,0
LB,5,4,0,0,0,0,0,11,0,0,0,0
LB,0,1,0,0,0,0,0,2,0,0,0,0
CB,44,10,0,0,1,0,4,0,0,0,0,0
DE,5,3,4,0,0,0,0,12,0,0,0,0
S,3,1,0,0,2,0,0,1,0,0,0,0
LB,1,0,0,0,0,0,0,2,0,0,0,0
ILB,2,0,0,0,0,0,2,12,0,0,0,0
DT,0,2,0,0,0,0,0,11,0,0,0,0
SS,0,1,0,0,0,0,0,12,0,0,0,0
LB,1,1,0,0,0,0,0,9,0,0,0,0
